date,item,sales
2017-02-18,35,634
2017-02-18,36,719
2017-02-18,37,296
2017-02-18,38,780
2017-02-18,39,418
2017-02-18,40,254
2017-02-18,41,222
2017-02-18,42,348
2017-02-18,43,487
2017-02-18,44,275
2017-02-18,45,791
2017-02-18,46,509
2017-02-18,47,216
2017-02-18,48,514
2017-02-18,49,284
2017-02-18,50,636
2017-02-19,1,242
2017-02-19,2,607
2017-02-19,3,355
2017-02-19,4,233
2017-02-19,5,204
2017-02-19,6,606
2017-02-19,7,613
2017-02-19,8,766
2017-02-19,9,549
2017-02-19,10,762
2017-02-19,11,706
2017-02-19,12,668
2017-02-19,13,817
2017-02-19,14,572
2017-02-19,15,868
2017-02-19,16,286
2017-02-19,17,317
2017-02-19,18,839
2017-02-19,19,396
2017-02-19,20,472
2017-02-19,21,405
2017-02-19,22,809
2017-02-19,23,287
2017-02-19,24,667
2017-02-19,25,833
2017-02-19,26,439
2017-02-19,27,263
2017-02-19,28,929
2017-02-19,29,740
2017-02-19,30,418
2017-02-19,31,599
2017-02-19,32,471
2017-02-19,33,693
2017-02-19,34,248
2017-02-19,35,673
2017-02-19,36,784
2017-02-19,37,315
2017-02-19,38,816
2017-02-19,39,428
2017-02-19,40,282
2017-02-19,41,191
2017-02-19,42,352
2017-02-19,43,503
2017-02-19,44,305
2017-02-19,45,808
2017-02-19,46,550
2017-02-19,47,243
2017-02-19,48,513
2017-02-19,49,315
2017-02-19,50,670
2017-02-20,1,134
2017-02-20,2,380
2017-02-20,3,247
2017-02-20,4,120
2017-02-20,5,97
2017-02-20,6,392
2017-02-20,7,415
2017-02-20,8,553
2017-02-20,9,330
2017-02-20,10,496
2017-02-20,11,459
2017-02-20,12,478
2017-02-20,13,615
2017-02-20,14,388
2017-02-20,15,591
2017-02-20,16,152
2017-02-20,17,212
2017-02-20,18,548
2017-02-20,19,260
2017-02-20,20,320
2017-02-20,21,289
2017-02-20,22,544
2017-02-20,23,201
2017-02-20,24,437
2017-02-20,25,528
2017-02-20,26,301
2017-02-20,27,145
2017-02-20,28,569
2017-02-20,29,507
2017-02-20,30,259
2017-02-20,31,398
2017-02-20,32,291
2017-02-20,33,471
2017-02-20,34,194
2017-02-20,35,458
2017-02-20,36,511
2017-02-20,37,221
2017-02-20,38,541
2017-02-20,39,295
2017-02-20,40,182
2017-02-20,41,130
2017-02-20,42,265
2017-02-20,43,338
2017-02-20,44,177
2017-02-20,45,504
2017-02-20,46,374
2017-02-20,47,142
2017-02-20,48,339
2017-02-20,49,205
2017-02-20,50,432
2017-02-21,1,177
2017-02-21,2,457
2017-02-21,3,286
2017-02-21,4,152
2017-02-21,5,146
2017-02-21,6,460
2017-02-21,7,464
2017-02-21,8,632
2017-02-21,9,433
2017-02-21,10,572
2017-02-21,11,559
2017-02-21,12,527
2017-02-21,13,697
2017-02-21,14,453
2017-02-21,15,682
2017-02-21,16,200
2017-02-21,17,270
2017-02-21,18,635
2017-02-21,19,323
2017-02-21,20,401
2017-02-21,21,331
2017-02-21,22,623
2017-02-21,23,231
2017-02-21,24,514
2017-02-21,25,623
2017-02-21,26,353
2017-02-21,27,149
2017-02-21,28,685
2017-02-21,29,580
2017-02-21,30,321
2017-02-21,31,496
2017-02-21,32,329
2017-02-21,33,534
2017-02-21,34,197
2017-02-21,35,487
2017-02-21,36,605
2017-02-21,37,240
2017-02-21,38,631
2017-02-21,39,348
2017-02-21,40,236
2017-02-21,41,213
2017-02-21,42,276
2017-02-21,43,407
2017-02-21,44,244
2017-02-21,45,667
2017-02-21,46,471
2017-02-21,47,160
2017-02-21,48,404
2017-02-21,49,220
2017-02-21,50,481
2017-02-22,1,157
2017-02-22,2,440
2017-02-22,3,288
2017-02-22,4,148
2017-02-22,5,149
2017-02-22,6,440
2017-02-22,7,453
2017-02-22,8,613
2017-02-22,9,387
2017-02-22,10,551
2017-02-22,11,550
2017-02-22,12,574
2017-02-22,13,636
2017-02-22,14,469
2017-02-22,15,670
2017-02-22,16,191
2017-02-22,17,265
2017-02-22,18,644
2017-02-22,19,301
2017-02-22,20,367
2017-02-22,21,286
2017-02-22,22,613
2017-02-22,23,234
2017-02-22,24,551
2017-02-22,25,678
2017-02-22,26,403
2017-02-22,27,188
2017-02-22,28,647
2017-02-22,29,564
2017-02-22,30,305
2017-02-22,31,477
2017-02-22,32,347
2017-02-22,33,569
2017-02-22,34,203
2017-02-22,35,506
2017-02-22,36,575
2017-02-22,37,176
2017-02-22,38,614
2017-02-22,39,371
2017-02-22,40,218
2017-02-22,41,197
2017-02-22,42,285
2017-02-22,43,397
2017-02-22,44,256
2017-02-22,45,677
2017-02-22,46,469
2017-02-22,47,174
2017-02-22,48,416
2017-02-22,49,240
2017-02-22,50,496
2017-02-23,1,194
2017-02-23,2,511
2017-02-23,3,288
2017-02-23,4,197
2017-02-23,5,166
2017-02-23,6,504
2017-02-23,7,551
2017-02-23,8,622
2017-02-23,9,420
2017-02-23,10,627
2017-02-23,11,598
2017-02-23,12,571
2017-02-23,13,691
2017-02-23,14,473
2017-02-23,15,745
2017-02-23,16,215
2017-02-23,17,316
2017-02-23,18,695
2017-02-23,19,355
2017-02-23,20,414
2017-02-23,21,358
2017-02-23,22,690
2017-02-23,23,261
2017-02-23,24,543
2017-02-23,25,659
2017-02-23,26,417
2017-02-23,27,168
2017-02-23,28,758
2017-02-23,29,548
2017-02-23,30,354
2017-02-23,31,544
2017-02-23,32,353
2017-02-23,33,568
2017-02-23,34,205
2017-02-23,35,583
2017-02-23,36,684
2017-02-23,37,211
2017-02-23,38,695
2017-02-23,39,366
2017-02-23,40,311
2017-02-23,41,149
2017-02-23,42,317
2017-02-23,43,437
2017-02-23,44,254
2017-02-23,45,622
2017-02-23,46,527
2017-02-23,47,165
2017-02-23,48,411
2017-02-23,49,257
2017-02-23,50,559
2017-02-24,1,211
2017-02-24,2,507
2017-02-24,3,318
2017-02-24,4,195
2017-02-24,5,175
2017-02-24,6,516
2017-02-24,7,525
2017-02-24,8,716
2017-02-24,9,473
2017-02-24,10,621
2017-02-24,11,585
2017-02-24,12,629
2017-02-24,13,761
2017-02-24,14,513
2017-02-24,15,792
2017-02-24,16,248
2017-02-24,17,310
2017-02-24,18,721
2017-02-24,19,343
2017-02-24,20,397
2017-02-24,21,355
2017-02-24,22,716
2017-02-24,23,265
2017-02-24,24,621
2017-02-24,25,725
2017-02-24,26,430
2017-02-24,27,180
2017-02-24,28,803
2017-02-24,29,615
2017-02-24,30,382
2017-02-24,31,538
2017-02-24,32,382
2017-02-24,33,607
2017-02-24,34,252
2017-02-24,35,616
2017-02-24,36,731
2017-02-24,37,271
2017-02-24,38,716
2017-02-24,39,376
2017-02-24,40,239
2017-02-24,41,184
2017-02-24,42,321
2017-02-24,43,498
2017-02-24,44,276
2017-02-24,45,754
2017-02-24,46,511
2017-02-24,47,208
2017-02-24,48,451
2017-02-24,49,252
2017-02-24,50,602
2017-02-25,1,224
2017-02-25,2,575
2017-02-25,3,333
2017-02-25,4,199
2017-02-25,5,180
2017-02-25,6,600
2017-02-25,7,548
2017-02-25,8,752
2017-02-25,9,493
2017-02-25,10,715
2017-02-25,11,617
2017-02-25,12,658
2017-02-25,13,820
2017-02-25,14,561
2017-02-25,15,804
2017-02-25,16,243
2017-02-25,17,317
2017-02-25,18,790
2017-02-25,19,363
2017-02-25,20,465
2017-02-25,21,371
2017-02-25,22,779
2017-02-25,23,268
2017-02-25,24,617
2017-02-25,25,799
2017-02-25,26,443
2017-02-25,27,198
2017-02-25,28,837
2017-02-25,29,739
2017-02-25,30,413
2017-02-25,31,593
2017-02-25,32,414
2017-02-25,33,656
2017-02-25,34,218
2017-02-25,35,660
2017-02-25,36,750
2017-02-25,37,272
2017-02-25,38,768
2017-02-25,39,465
2017-02-25,40,260
2017-02-25,41,177
2017-02-25,42,351
2017-02-25,43,472
2017-02-25,44,282
2017-02-25,45,818
2017-02-25,46,550
2017-02-25,47,221
2017-02-25,48,519
2017-02-25,49,263
2017-02-25,50,622
2017-02-26,1,218
2017-02-26,2,639
2017-02-26,3,353
2017-02-26,4,220
2017-02-26,5,177
2017-02-26,6,570
2017-02-26,7,635
2017-02-26,8,792
2017-02-26,9,563
2017-02-26,10,767
2017-02-26,11,721
2017-02-26,12,708
2017-02-26,13,816
2017-02-26,14,560
2017-02-26,15,880
2017-02-26,16,267
2017-02-26,17,325
2017-02-26,18,842
2017-02-26,19,418
2017-02-26,20,477
2017-02-26,21,421
2017-02-26,22,849
2017-02-26,23,294
2017-02-26,24,691
2017-02-26,25,816
2017-02-26,26,485
2017-02-26,27,221
2017-02-26,28,881
2017-02-26,29,681
2017-02-26,30,423
2017-02-26,31,658
2017-02-26,32,434
2017-02-26,33,732
2017-02-26,34,240
2017-02-26,35,648
2017-02-26,36,779
2017-02-26,37,285
2017-02-26,38,817
2017-02-26,39,470
2017-02-26,40,308
2017-02-26,41,231
2017-02-26,42,347
2017-02-26,43,546
2017-02-26,44,281
2017-02-26,45,804
2017-02-26,46,568
2017-02-26,47,253
2017-02-26,48,501
2017-02-26,49,282
2017-02-26,50,683
2017-02-27,1,145
2017-02-27,2,406
2017-02-27,3,271
2017-02-27,4,141
2017-02-27,5,114
2017-02-27,6,391
2017-02-27,7,352
2017-02-27,8,547
2017-02-27,9,364
2017-02-27,10,480
2017-02-27,11,441
2017-02-27,12,479
2017-02-27,13,594
2017-02-27,14,424
2017-02-27,15,591
2017-02-27,16,209
2017-02-27,17,199
2017-02-27,18,580
2017-02-27,19,286
2017-02-27,20,317
2017-02-27,21,254
2017-02-27,22,558
2017-02-27,23,201
2017-02-27,24,444
2017-02-27,25,546
2017-02-27,26,316
2017-02-27,27,138
2017-02-27,28,578
2017-02-27,29,485
2017-02-27,30,257
2017-02-27,31,364
2017-02-27,32,269
2017-02-27,33,457
2017-02-27,34,162
2017-02-27,35,459
2017-02-27,36,472
2017-02-27,37,180
2017-02-27,38,591
2017-02-27,39,300
2017-02-27,40,201
2017-02-27,41,170
2017-02-27,42,245
2017-02-27,43,366
2017-02-27,44,205
2017-02-27,45,538
2017-02-27,46,388
2017-02-27,47,145
2017-02-27,48,331
2017-02-27,49,182
2017-02-27,50,417
2017-02-28,1,175
2017-02-28,2,463
2017-02-28,3,284
2017-02-28,4,184
2017-02-28,5,136
2017-02-28,6,430
2017-02-28,7,458
2017-02-28,8,565
2017-02-28,9,428
2017-02-28,10,568
2017-02-28,11,566
2017-02-28,12,582
2017-02-28,13,691
2017-02-28,14,486
2017-02-28,15,673
2017-02-28,16,213
2017-02-28,17,257
2017-02-28,18,667
2017-02-28,19,323
2017-02-28,20,366
2017-02-28,21,328
2017-02-28,22,635
2017-02-28,23,219
2017-02-28,24,524
2017-02-28,25,632
2017-02-28,26,379
2017-02-28,27,173
2017-02-28,28,632
2017-02-28,29,520
2017-02-28,30,305
2017-02-28,31,451
2017-02-28,32,343
2017-02-28,33,526
2017-02-28,34,224
2017-02-28,35,511
2017-02-28,36,658
2017-02-28,37,244
2017-02-28,38,603
2017-02-28,39,364
2017-02-28,40,201
2017-02-28,41,177
2017-02-28,42,272
2017-02-28,43,393
2017-02-28,44,213
2017-02-28,45,610
2017-02-28,46,449
2017-02-28,47,160
2017-02-28,48,401
2017-02-28,49,233
2017-02-28,50,492
2017-03-01,1,214
2017-03-01,2,578
2017-03-01,3,362
2017-03-01,4,202
2017-03-01,5,172
2017-03-01,6,527
2017-03-01,7,544
2017-03-01,8,758
2017-03-01,9,518
2017-03-01,10,711
2017-03-01,11,682
2017-03-01,12,638
2017-03-01,13,792
2017-03-01,14,558
2017-03-01,15,795
2017-03-01,16,251
2017-03-01,17,286
2017-03-01,18,806
2017-03-01,19,407
2017-03-01,20,454
2017-03-01,21,380
2017-03-01,22,729
2017-03-01,23,246
2017-03-01,24,607
2017-03-01,25,741
2017-03-01,26,472
2017-03-01,27,218
2017-03-01,28,810
2017-03-01,29,673
2017-03-01,30,360
2017-03-01,31,593
2017-03-01,32,395
2017-03-01,33,645
2017-03-01,34,249
2017-03-01,35,614
2017-03-01,36,693
2017-03-01,37,298
2017-03-01,38,750
2017-03-01,39,405
2017-03-01,40,280
2017-03-01,41,188
2017-03-01,42,321
2017-03-01,43,489
2017-03-01,44,310
2017-03-01,45,777
2017-03-01,46,537
2017-03-01,47,204
2017-03-01,48,478
2017-03-01,49,252
2017-03-01,50,612
2017-03-02,1,204
2017-03-02,2,589
2017-03-02,3,357
2017-03-02,4,236
2017-03-02,5,175
2017-03-02,6,585
2017-03-02,7,601
2017-03-02,8,837
2017-03-02,9,529
2017-03-02,10,733
2017-03-02,11,675
2017-03-02,12,718
2017-03-02,13,842
2017-03-02,14,574
2017-03-02,15,842
2017-03-02,16,244
2017-03-02,17,367
2017-03-02,18,832
2017-03-02,19,417
2017-03-02,20,475
2017-03-02,21,426
2017-03-02,22,832
2017-03-02,23,316
2017-03-02,24,685
2017-03-02,25,796
2017-03-02,26,469
2017-03-02,27,220
2017-03-02,28,923
2017-03-02,29,656
2017-03-02,30,365
2017-03-02,31,584
2017-03-02,32,457
2017-03-02,33,680
2017-03-02,34,262
2017-03-02,35,659
2017-03-02,36,784
2017-03-02,37,297
2017-03-02,38,794
2017-03-02,39,441
2017-03-02,40,294
2017-03-02,41,225
2017-03-02,42,410
2017-03-02,43,546
2017-03-02,44,282
2017-03-02,45,819
2017-03-02,46,559
2017-03-02,47,208
2017-03-02,48,536
2017-03-02,49,293
2017-03-02,50,676
2017-03-03,1,255
2017-03-03,2,686
2017-03-03,3,390
2017-03-03,4,230
2017-03-03,5,180
2017-03-03,6,629
2017-03-03,7,630
2017-03-03,8,893
2017-03-03,9,531
2017-03-03,10,799
2017-03-03,11,722
2017-03-03,12,707
2017-03-03,13,903
2017-03-03,14,612
2017-03-03,15,991
2017-03-03,16,291
2017-03-03,17,339
2017-03-03,18,950
2017-03-03,19,429
2017-03-03,20,480
2017-03-03,21,440
2017-03-03,22,890
2017-03-03,23,313
2017-03-03,24,685
2017-03-03,25,825
2017-03-03,26,503
2017-03-03,27,238
2017-03-03,28,887
2017-03-03,29,769
2017-03-03,30,439
2017-03-03,31,612
2017-03-03,32,502
2017-03-03,33,742
2017-03-03,34,282
2017-03-03,35,730
2017-03-03,36,778
2017-03-03,37,294
2017-03-03,38,863
2017-03-03,39,451
2017-03-03,40,290
2017-03-03,41,233
2017-03-03,42,395
2017-03-03,43,532
2017-03-03,44,318
2017-03-03,45,853
2017-03-03,46,665
2017-03-03,47,240
2017-03-03,48,559
2017-03-03,49,308
2017-03-03,50,754
2017-03-04,1,241
2017-03-04,2,688
2017-03-04,3,411
2017-03-04,4,249
2017-03-04,5,217
2017-03-04,6,683
2017-03-04,7,657
2017-03-04,8,853
2017-03-04,9,552
2017-03-04,10,787
2017-03-04,11,757
2017-03-04,12,774
2017-03-04,13,925
2017-03-04,14,690
2017-03-04,15,1054
2017-03-04,16,299
2017-03-04,17,356
2017-03-04,18,913
2017-03-04,19,446
2017-03-04,20,542
2017-03-04,21,442
2017-03-04,22,889
2017-03-04,23,310
2017-03-04,24,728
2017-03-04,25,916
2017-03-04,26,563
2017-03-04,27,255
2017-03-04,28,1024
2017-03-04,29,802
2017-03-04,30,464
2017-03-04,31,614
2017-03-04,32,485
2017-03-04,33,846
2017-03-04,34,306
2017-03-04,35,719
2017-03-04,36,870
2017-03-04,37,329
2017-03-04,38,906
2017-03-04,39,498
2017-03-04,40,330
2017-03-04,41,243
2017-03-04,42,448
2017-03-04,43,638
2017-03-04,44,343
2017-03-04,45,887
2017-03-04,46,629
2017-03-04,47,252
2017-03-04,48,548
2017-03-04,49,339
2017-03-04,50,796
2017-03-05,1,262
2017-03-05,2,660
2017-03-05,3,476
2017-03-05,4,230
2017-03-05,5,222
2017-03-05,6,685
2017-03-05,7,685
2017-03-05,8,860
2017-03-05,9,607
2017-03-05,10,887
2017-03-05,11,847
2017-03-05,12,878
2017-03-05,13,1038
2017-03-05,14,717
2017-03-05,15,1064
2017-03-05,16,324
2017-03-05,17,382
2017-03-05,18,1034
2017-03-05,19,502
2017-03-05,20,575
2017-03-05,21,516
2017-03-05,22,1029
2017-03-05,23,323
2017-03-05,24,827
2017-03-05,25,966
2017-03-05,26,601
2017-03-05,27,273
2017-03-05,28,1047
2017-03-05,29,880
2017-03-05,30,515
2017-03-05,31,716
2017-03-05,32,519
2017-03-05,33,864
2017-03-05,34,265
2017-03-05,35,794
2017-03-05,36,971
2017-03-05,37,386
2017-03-05,38,961
2017-03-05,39,518
2017-03-05,40,342
2017-03-05,41,276
2017-03-05,42,448
2017-03-05,43,632
2017-03-05,44,312
2017-03-05,45,969
2017-03-05,46,713
2017-03-05,47,277
2017-03-05,48,612
2017-03-05,49,392
2017-03-05,50,814
2017-03-06,1,168
2017-03-06,2,467
2017-03-06,3,293
2017-03-06,4,164
2017-03-06,5,154
2017-03-06,6,430
2017-03-06,7,497
2017-03-06,8,623
2017-03-06,9,438
2017-03-06,10,604
2017-03-06,11,579
2017-03-06,12,623
2017-03-06,13,671
2017-03-06,14,470
2017-03-06,15,685
2017-03-06,16,224
2017-03-06,17,255
2017-03-06,18,718
2017-03-06,19,324
2017-03-06,20,420
2017-03-06,21,323
2017-03-06,22,638
2017-03-06,23,234
2017-03-06,24,549
2017-03-06,25,609
2017-03-06,26,395
2017-03-06,27,175
2017-03-06,28,706
2017-03-06,29,554
2017-03-06,30,352
2017-03-06,31,497
2017-03-06,32,330
2017-03-06,33,566
2017-03-06,34,219
2017-03-06,35,514
2017-03-06,36,584
2017-03-06,37,231
2017-03-06,38,677
2017-03-06,39,315
2017-03-06,40,235
2017-03-06,41,187
2017-03-06,42,304
2017-03-06,43,416
2017-03-06,44,246
2017-03-06,45,597
2017-03-06,46,471
2017-03-06,47,171
2017-03-06,48,400
2017-03-06,49,219
2017-03-06,50,511
2017-03-07,1,171
2017-03-07,2,541
2017-03-07,3,365
2017-03-07,4,186
2017-03-07,5,168
2017-03-07,6,549
2017-03-07,7,494
2017-03-07,8,689
2017-03-07,9,447
2017-03-07,10,716
2017-03-07,11,695
2017-03-07,12,690
2017-03-07,13,833
2017-03-07,14,513
2017-03-07,15,839
2017-03-07,16,248
2017-03-07,17,319
2017-03-07,18,758
2017-03-07,19,396
2017-03-07,20,453
2017-03-07,21,372
2017-03-07,22,756
2017-03-07,23,277
2017-03-07,24,623
2017-03-07,25,755
2017-03-07,26,460
2017-03-07,27,223
2017-03-07,28,804
2017-03-07,29,650
2017-03-07,30,382
2017-03-07,31,547
2017-03-07,32,411
2017-03-07,33,713
2017-03-07,34,241
2017-03-07,35,609
2017-03-07,36,698
2017-03-07,37,276
2017-03-07,38,734
2017-03-07,39,390
2017-03-07,40,257
2017-03-07,41,207
2017-03-07,42,305
2017-03-07,43,481
2017-03-07,44,291
2017-03-07,45,776
2017-03-07,46,560
2017-03-07,47,205
2017-03-07,48,489
2017-03-07,49,250
2017-03-07,50,600
2017-03-08,1,202
2017-03-08,2,560
2017-03-08,3,340
2017-03-08,4,212
2017-03-08,5,192
2017-03-08,6,558
2017-03-08,7,563
2017-03-08,8,740
2017-03-08,9,498
2017-03-08,10,678
2017-03-08,11,653
2017-03-08,12,666
2017-03-08,13,747
2017-03-08,14,594
2017-03-08,15,822
2017-03-08,16,239
2017-03-08,17,322
2017-03-08,18,785
2017-03-08,19,347
2017-03-08,20,461
2017-03-08,21,381
2017-03-08,22,775
2017-03-08,23,304
2017-03-08,24,632
2017-03-08,25,812
2017-03-08,26,473
2017-03-08,27,229
2017-03-08,28,842
2017-03-08,29,661
2017-03-08,30,360
2017-03-08,31,542
2017-03-08,32,412
2017-03-08,33,642
2017-03-08,34,250
2017-03-08,35,620
2017-03-08,36,706
2017-03-08,37,279
2017-03-08,38,796
2017-03-08,39,413
2017-03-08,40,282
2017-03-08,41,223
2017-03-08,42,351
2017-03-08,43,507
2017-03-08,44,278
2017-03-08,45,780
2017-03-08,46,578
2017-03-08,47,210
2017-03-08,48,470
2017-03-08,49,301
2017-03-08,50,640
2017-03-09,1,208
2017-03-09,2,582
2017-03-09,3,353
2017-03-09,4,208
2017-03-09,5,214
2017-03-09,6,583
2017-03-09,7,610
2017-03-09,8,793
2017-03-09,9,529
2017-03-09,10,696
2017-03-09,11,694
2017-03-09,12,708
2017-03-09,13,894
2017-03-09,14,538
2017-03-09,15,863
2017-03-09,16,277
2017-03-09,17,336
2017-03-09,18,859
2017-03-09,19,392
2017-03-09,20,472
2017-03-09,21,403
2017-03-09,22,797
2017-03-09,23,278
2017-03-09,24,634
2017-03-09,25,775
2017-03-09,26,475
2017-03-09,27,225
2017-03-09,28,928
2017-03-09,29,677
2017-03-09,30,349
2017-03-09,31,595
2017-03-09,32,430
2017-03-09,33,702
2017-03-09,34,243
2017-03-09,35,644
2017-03-09,36,754
2017-03-09,37,296
2017-03-09,38,766
2017-03-09,39,419
2017-03-09,40,277
2017-03-09,41,210
2017-03-09,42,378
2017-03-09,43,508
2017-03-09,44,270
2017-03-09,45,828
2017-03-09,46,576
2017-03-09,47,217
2017-03-09,48,511
2017-03-09,49,312
2017-03-09,50,701
2017-03-10,1,231
2017-03-10,2,621
2017-03-10,3,393
2017-03-10,4,228
2017-03-10,5,227
2017-03-10,6,666
2017-03-10,7,644
2017-03-10,8,896
2017-03-10,9,502
2017-03-10,10,767
2017-03-10,11,767
2017-03-10,12,736
2017-03-10,13,935
2017-03-10,14,595
2017-03-10,15,950
2017-03-10,16,251
2017-03-10,17,337
2017-03-10,18,877
2017-03-10,19,488
2017-03-10,20,506
2017-03-10,21,431
2017-03-10,22,887
2017-03-10,23,314
2017-03-10,24,699
2017-03-10,25,826
2017-03-10,26,538
2017-03-10,27,257
2017-03-10,28,938
2017-03-10,29,734
2017-03-10,30,440
2017-03-10,31,630
2017-03-10,32,457
2017-03-10,33,731
2017-03-10,34,266
2017-03-10,35,738
2017-03-10,36,862
2017-03-10,37,303
2017-03-10,38,857
2017-03-10,39,491
2017-03-10,40,314
2017-03-10,41,239
2017-03-10,42,371
2017-03-10,43,538
2017-03-10,44,266
2017-03-10,45,862
2017-03-10,46,627
2017-03-10,47,230
2017-03-10,48,529
2017-03-10,49,327
2017-03-10,50,729
2017-03-11,1,260
2017-03-11,2,676
2017-03-11,3,406
2017-03-11,4,234
2017-03-11,5,173
2017-03-11,6,661
2017-03-11,7,668
2017-03-11,8,852
2017-03-11,9,617
2017-03-11,10,845
2017-03-11,11,824
2017-03-11,12,777
2017-03-11,13,951
2017-03-11,14,663
2017-03-11,15,1021
2017-03-11,16,285
2017-03-11,17,351
2017-03-11,18,948
2017-03-11,19,461
2017-03-11,20,568
2017-03-11,21,470
2017-03-11,22,943
2017-03-11,23,357
2017-03-11,24,765
2017-03-11,25,966
2017-03-11,26,528
2017-03-11,27,239
2017-03-11,28,964
2017-03-11,29,795
2017-03-11,30,433
2017-03-11,31,641
2017-03-11,32,471
2017-03-11,33,810
2017-03-11,34,286
2017-03-11,35,785
2017-03-11,36,901
2017-03-11,37,326
2017-03-11,38,923
2017-03-11,39,518
2017-03-11,40,335
2017-03-11,41,247
2017-03-11,42,444
2017-03-11,43,578
2017-03-11,44,334
2017-03-11,45,930
2017-03-11,46,652
2017-03-11,47,267
2017-03-11,48,584
2017-03-11,49,341
2017-03-11,50,761
2017-03-12,1,256
2017-03-12,2,708
2017-03-12,3,396
2017-03-12,4,274
2017-03-12,5,190
2017-03-12,6,736
2017-03-12,7,677
2017-03-12,8,935
2017-03-12,9,661
2017-03-12,10,835
2017-03-12,11,884
2017-03-12,12,811
2017-03-12,13,1079
2017-03-12,14,692
2017-03-12,15,1084
2017-03-12,16,308
2017-03-12,17,423
2017-03-12,18,990
2017-03-12,19,514
2017-03-12,20,618
2017-03-12,21,499
2017-03-12,22,955
2017-03-12,23,351
2017-03-12,24,841
2017-03-12,25,990
2017-03-12,26,570
2017-03-12,27,266
2017-03-12,28,1070
2017-03-12,29,846
2017-03-12,30,510
2017-03-12,31,735
2017-03-12,32,511
2017-03-12,33,872
2017-03-12,34,296
2017-03-12,35,768
2017-03-12,36,919
2017-03-12,37,361
2017-03-12,38,996
2017-03-12,39,522
2017-03-12,40,350
2017-03-12,41,234
2017-03-12,42,425
2017-03-12,43,657
2017-03-12,44,356
2017-03-12,45,1042
2017-03-12,46,721
2017-03-12,47,267
2017-03-12,48,660
2017-03-12,49,365
2017-03-12,50,780
2017-03-13,1,180
2017-03-13,2,469
2017-03-13,3,278
2017-03-13,4,182
2017-03-13,5,130
2017-03-13,6,515
2017-03-13,7,449
2017-03-13,8,593
2017-03-13,9,414
2017-03-13,10,684
2017-03-13,11,576
2017-03-13,12,581
2017-03-13,13,644
2017-03-13,14,488
2017-03-13,15,733
2017-03-13,16,213
2017-03-13,17,285
2017-03-13,18,679
2017-03-13,19,335
2017-03-13,20,398
2017-03-13,21,340
2017-03-13,22,694
2017-03-13,23,227
2017-03-13,24,522
2017-03-13,25,655
2017-03-13,26,384
2017-03-13,27,171
2017-03-13,28,683
2017-03-13,29,561
2017-03-13,30,342
2017-03-13,31,489
2017-03-13,32,370
2017-03-13,33,578
2017-03-13,34,213
2017-03-13,35,532
2017-03-13,36,639
2017-03-13,37,220
2017-03-13,38,631
2017-03-13,39,366
2017-03-13,40,243
2017-03-13,41,166
2017-03-13,42,272
2017-03-13,43,380
2017-03-13,44,236
2017-03-13,45,639
2017-03-13,46,470
2017-03-13,47,180
2017-03-13,48,393
2017-03-13,49,234
2017-03-13,50,537
2017-03-14,1,214
2017-03-14,2,575
2017-03-14,3,349
2017-03-14,4,212
2017-03-14,5,149
2017-03-14,6,547
2017-03-14,7,595
2017-03-14,8,753
2017-03-14,9,509
2017-03-14,10,719
2017-03-14,11,643
2017-03-14,12,593
2017-03-14,13,801
2017-03-14,14,557
2017-03-14,15,859
2017-03-14,16,261
2017-03-14,17,330
2017-03-14,18,837
2017-03-14,19,415
2017-03-14,20,472
2017-03-14,21,383
2017-03-14,22,770
2017-03-14,23,292
2017-03-14,24,643
2017-03-14,25,764
2017-03-14,26,467
2017-03-14,27,201
2017-03-14,28,819
2017-03-14,29,657
2017-03-14,30,361
2017-03-14,31,567
2017-03-14,32,399
2017-03-14,33,672
2017-03-14,34,228
2017-03-14,35,605
2017-03-14,36,717
2017-03-14,37,266
2017-03-14,38,747
2017-03-14,39,424
2017-03-14,40,269
2017-03-14,41,186
2017-03-14,42,343
2017-03-14,43,493
2017-03-14,44,281
2017-03-14,45,732
2017-03-14,46,553
2017-03-14,47,216
2017-03-14,48,478
2017-03-14,49,289
2017-03-14,50,623
2017-03-15,1,221
2017-03-15,2,534
2017-03-15,3,339
2017-03-15,4,190
2017-03-15,5,171
2017-03-15,6,511
2017-03-15,7,553
2017-03-15,8,702
2017-03-15,9,486
2017-03-15,10,688
2017-03-15,11,618
2017-03-15,12,658
2017-03-15,13,782
2017-03-15,14,517
2017-03-15,15,852
2017-03-15,16,239
2017-03-15,17,310
2017-03-15,18,791
2017-03-15,19,394
2017-03-15,20,438
2017-03-15,21,388
2017-03-15,22,746
2017-03-15,23,300
2017-03-15,24,573
2017-03-15,25,778
2017-03-15,26,438
2017-03-15,27,199
2017-03-15,28,816
2017-03-15,29,661
2017-03-15,30,369
2017-03-15,31,567
2017-03-15,32,431
2017-03-15,33,650
2017-03-15,34,258
2017-03-15,35,605
2017-03-15,36,738
2017-03-15,37,275
2017-03-15,38,750
2017-03-15,39,421
2017-03-15,40,255
2017-03-15,41,213
2017-03-15,42,367
2017-03-15,43,470
2017-03-15,44,259
2017-03-15,45,758
2017-03-15,46,503
2017-03-15,47,210
2017-03-15,48,480
2017-03-15,49,272
2017-03-15,50,619
2017-03-16,1,210
2017-03-16,2,562
2017-03-16,3,353
2017-03-16,4,210
2017-03-16,5,185
